TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
320813303844,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ehstortcgdrv.inf_amd64_fb4e9fff2d26ba9f
320815230277,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/errdev.inf_amd64_ebda96d34a96923d
320817151519,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/escl.inf_amd64_5723652ce062a21a
320818599583,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/eyegazeioctl.inf_amd64_3d88f1b95080fc74
320822624206,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/fdc.inf_amd64_718e7d1a486ec0d5
320824369805,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/fidohid.inf_amd64_b47b466c05b3220a
320826268327,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/flpydisk.inf_amd64_2ef63a5c563113ee
320828350030,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/fusionv2.inf_amd64_e7a6fa4788d7cde3
320831732665,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/fxvad.inf_amd64_a75d87b3871a94a9
320833754440,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/gameport.inf_amd64_d07f8cf2ad877fe4
320835505204,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/genericusbfn.inf_amd64_71c810ddc0116541
320837008936,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/genpass.inf_amd64_0c82d80c9252c9bd
320839573825,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/gna.inf_amd64_689d3d5fefeef458
320843207638,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hal.inf_amd64_3fa9568af6298aa8
320845292296,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/halextintclpiodma.inf_amd64_37497710e4afd4
320847456221,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/halextintcpsedma.inf_amd64_47f843375a6f5fc
320850831780,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/halextpl080.inf_amd64_4b008563885e27fa
320853272231,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hdaudbus.inf_amd64_14ad579a85436cc1
320855103870,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hdaudio.inf_amd64_ccb73f1cd2435047
320857056233,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hdaudss.inf_amd64_f8100fbe0cfb6532
320860180238,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hdbusext.inf_amd64_618c7a625e8dd80f
320863027997,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hdxsstacernb.inf_amd64_142ea729503d4953
320865168701,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/heat.inf_amd64_792f78c9f6eb6768
320867060299,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/heci.inf_amd64_e9ffe3f2557dd9e9
320872535033,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/heci.inf_amd64_e9ffe3f2557dd9e9/x64
320875156406,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/helloface.inf_amd64_d19adeee7af465ef
320887291899,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidbatt.inf_amd64_ca2b18ec948af6ab
320889656223,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidbth.inf_amd64_92b93535101938a6
320892210691,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidbthle.inf_amd64_0f4cbb03a7cbc160
320894215783,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidcfu.inf_amd64_deac7f2fc534cf5b
320896212844,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hiddevicedriver.inf_amd64_2fdbe3e721e66001
320898279347,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hiddigi.inf_amd64_a4b2eba0d2a070a9
320902294800,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hideventfilter.inf_amd64_010863cba57434d0
320904102144,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidi2c.inf_amd64_8fcf41a20725c882
320905543229,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidi3c.inf_amd64_190efad5285a4df9
320907549199,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidinterrupt.inf_amd64_80851f9022e0f15d
320911017379,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidir.inf_amd64_7dd89de2304d9a6b
320913117797,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidirkbd.inf_amd64_cfde51d619eba638
320914915929,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidlamparray.inf_amd64_3c59bcaa9a274ee0
320917161271,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidscanner.inf_amd64_b6a86f965f966da9
320919971892,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidserv.inf_amd64_3111b4bfb553788d
320922403017,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidspi_km.inf_amd64_4f7439a528908f93
320924195298,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidtelephonydriver.inf_amd64_ab2130c7ce5a2
320925956574,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hidvhf.inf_amd64_750f9047dfb457e7
320927921546,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hpsamd.inf_amd64_0784fd3ef0d7ec93
320931633578,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hsp.inf_amd64_4d8b12803e378928
320933810348,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/hvservice.inf_amd64_89dc2d559e1b3162
320935844341,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/i3chost.inf_amd64_db21f690ce59cab7
320938177134,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iagpio.inf_amd64_07b64df61e783bfe
320941573915,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iai2c.inf_amd64_a77c815b2999404d
320943625252,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2i_gpio2_bxt_p.inf_amd64_8be317e01b4
320945360547,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2i_gpio2_cnl.inf_amd64_a60833fda31e9
320947450427,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2i_gpio2_glk.inf_amd64_dad1e0a2b185e
320950566168,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2i_gpio2_skl.inf_amd64_b68199ad84607
320952877618,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2i_i2c_bxt_p.inf_amd64_190858fd8e931
320954341247,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2i_i2c_cnl.inf_amd64_f668309b543472e
320955781946,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2i_i2c_glk.inf_amd64_7b6c08738ca8a85
320957972646,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2i_i2c_skl.inf_amd64_9d9dbb01837eba2
320961217803,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2_gpio2_tgl.inf_amd64_d0e63c4e3754f4
320963425774,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpss2_i2c_tgl.inf_amd64_ab87bf17a571e523
320965888257,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpssi_gpio.inf_amd64_62ffa3c95446bcfc
320968944265,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ialpssi_i2c.inf_amd64_8e00e1aed7fbdf70
320971239855,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iastorav.inf_amd64_87f761c07c99d5e7
320972730469,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iastorv.inf_amd64_9c09bd1df352f065
320974581113,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iastorvd.inf_amd64_74e28d819fb21cc3
320976320060,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ibtusb.inf_amd64_3b6f53ee03e1a680
320977987644,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iclsclient.inf_amd64_fc84dfa25a6a7727
320985321314,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iclsclient.inf_amd64_fc84dfa25a6a7727/conf
320998753356,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iclsclient.inf_amd64_fc84dfa25a6a7727/Docu
321003381553,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iclsclient.inf_amd64_fc84dfa25a6a7727/lib
321006362802,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/idtsec.inf_amd64_dba39b6247b83554
321008819533,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/igcc_dch.inf_amd64_7de174f2e8b6260b
321012352569,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/igcc_dch.inf_amd64_98ad395a329efc54
321014338212,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iigd_dch.inf_amd64_38b23bd92a6775fe
321016097862,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iigd_ext.inf_amd64_c530230af0308df6
321018392005,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/image.inf_amd64_217ae928b897ef6a
321021330265,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/input.inf_amd64_154ab3860b5fcc3b
321023452820,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcaudiobus.inf_amd64_a5bfc4a9cc7fdf5a
321025950941,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcbtau.inf_amd64_42d4c8c359e6d3fb
321028086717,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcdaud.inf_amd64_461786e87388a070
321031170299,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcdaud.inf_amd64_5d859c98b498348f
321032960083,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcdaud.inf_amd64_718877413f6508de
321035240975,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcdaud.inf_amd64_a170e240b85cd032
321036981872,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcdmic.inf_amd64_b1529a2a6789f39e
321040313555,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c
321050216386,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/AS
321060986610,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/AS/DLLs
321064344812,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/AS/IAS
321070570485,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/AS/IAS/
321074413908,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/AS/Mult
321077862747,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/Fw
321081708929,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/Libs
321084249494,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/Topolog
321086207363,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV
321114664031,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ale
321122681832,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ale
321130611995,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ale
321134468253,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ale
321141547104,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ale
321148044257,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ale
321152799310,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321156458490,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321216819403,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321222046868,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321226465203,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321232470622,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321238344352,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321243295196,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321247392412,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321253694889,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321259485396,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321263714371,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321268096482,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321273350616,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321278078778,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321282903335,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321288622509,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321292840551,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321298749038,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ech
321303928386,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Fuj
321310980403,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Fuj
321319227834,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Fuj
321323837592,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Len
321330605193,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Len
321339439345,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Len
321343760002,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ms
321350812493,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ms/
321357367226,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ms/
321362248206,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Msl
321368597636,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Msl
321375921246,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Msl
321380662109,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Nec
321386825144,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Nec
321393800454,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Nec
321399204199,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ser
321402797922,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ten
321409635846,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ten
321415921554,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Ten
321421266749,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Xia
321427071182,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Xia
321434655223,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Xia
321440513979,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Yog
321445259847,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Yog
321453089668,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcoed.inf_amd64_0f43cda6a2474b5c/WoV/Yog
321458767688,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcsdw.inf_amd64_d7dfe25753c44644
321461494612,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcsdwbus.inf_amd64_af51439b4f168dca
321464045344,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcsst.inf_amd64_3f60211316bfb623
321465813499,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intcusb.inf_amd64_2cc98897d8dddf62
321469281035,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intelpep.inf_amd64_123dfad3a2fee1b1
321471274440,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intelpmax.inf_amd64_c95a6ea270b0d061
321473272836,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/intelpmt.inf_amd64_cbf83f9ef8911603
321475160345,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ipmidrv.inf_amd64_7c99a53856b70234
321479029850,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ipoib6x.inf_amd64_c009b0cd3e63f884
321482531643,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/iscsi.inf_amd64_66c93ad4d7b32b42
321485405822,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/itsas35i.inf_amd64_1507dcf6cc128a97
321489042414,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/kdnic.inf_amd64_317410fd57c38bc1
321492951812,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/kdnic_legacy.inf_amd64_052adde7f2101c60
321494851525,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/keyboard.inf_amd64_c56788078819b951
321498425609,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/keyfdo.inf_amd64_c1423699dbfce4ed
321501024305,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ks.inf_amd64_3d416c2f26333f02
321504018400,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/kscaptur.inf_amd64_071d2c1848b68ec8
321507810891,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/ksfilter.inf_amd64_8ec1a07580a80b18
321510861082,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/lltdio.inf_amd64_81fb802404f71ca6
321514470744,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/lms.inf_amd64_a55aa2cd52a3429d
321519148246,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/logi_lamparray_usb.inf_amd64_cdf3ca3c77d5f
321521966746,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/lsi_sas.inf_amd64_74bb5e3e01cfd526
321524906797,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/lsi_sas2i.inf_amd64_b4e933c4540ad3cc
321527942145,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/lsi_sas3i.inf_amd64_0c124c748b6ae4e6
321531166208,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/machine.inf_amd64_d807fc8146278f4c
321533436056,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mausbhost.inf_amd64_2961e22f59f2c339
321535719682,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mbtr8897w81x64.inf_amd64_0d8225e7d2696ece
321538431910,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mchgr.inf_amd64_d324fd60dcc3fe67
321541421606,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdm3com.inf_amd64_60545ab840205b89
321543559026,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdm5674a.inf_amd64_129d226656b382a3
321546358725,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmadc.inf_amd64_817cc926c1f73b22
321548685664,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmagm64.inf_amd64_596c8fd6d9bb0499
321551046134,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmags64.inf_amd64_767b2d723d0fe83b
321553549903,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmairte.inf_amd64_2f3fd088bcf459d6
321556370283,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmaiwa.inf_amd64_c2de8a66523ff6fc
321559262617,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmaiwa3.inf_amd64_45b1ba4f9b082120
321562580678,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmaiwa4.inf_amd64_bd19e4a61b3a12f5
321565374406,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmaiwa5.inf_amd64_0a1744a08be659c5
321567486462,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmaiwat.inf_amd64_416be65375d77c95
321569842150,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmar1.inf_amd64_d83e37847829f079
321572484527,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmarch.inf_amd64_e073a734998ae9fa
321574679176,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmarn.inf_amd64_1a5f77e2da0f214e
321577049326,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmati.inf_amd64_7c78e7e557741593
321578964519,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmatm2k.inf_amd64_84b3aaac73750c81
321581720035,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmaus.inf_amd64_7f69be2ff9192715
321584100290,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmboca.inf_amd64_ea5e3edacd2452ef
321586384199,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmbsb.inf_amd64_54d54919878081e6
321589217034,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmbtmdm.inf_amd64_99fff4395db3666c
321592437730,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmbug3.inf_amd64_f48338a502caa53d
321595181894,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmbw561.inf_amd64_8a08574d6aeb366f
321597522801,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmc26a.inf_amd64_0301ba78bef149f3
321599969460,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcdp.inf_amd64_37f7d8be243e41ea
321602270861,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcm28.inf_amd64_b1a17d74d674b1bd
321604788452,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcodex.inf_amd64_bb7888621e6174aa
321607322448,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcom1.inf_amd64_b5ad2f4d45074592
321609469621,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcommu.inf_amd64_a3a9d2553a0d2660
321611784851,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcomp.inf_amd64_05e4018ad534bf64
321614175595,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcpq.inf_amd64_c0d18bae9611d9ba
321616465699,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcpq2.inf_amd64_47c5d54d37862160
321618987793,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcpv.inf_amd64_764ecbcf7daefe4d
321621150633,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcrtix.inf_amd64_09ae7d6dfe8202c7
321622922907,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcxhv6.inf_amd64_f1a7a2fbd6554d60
321636468199,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmcxpv6.inf_amd64_46a3b42507e9d29e
321641096623,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmdcm5.inf_amd64_ca7bcc60b39fb4a6
321643160907,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmdcm6.inf_amd64_d1f4817a0bf577f4
321645917240,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmdf56f.inf_amd64_c4449b24334fe342
321648855462,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmdgitn.inf_amd64_29c4bda59d59db69
321651510982,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmdp2.inf_amd64_cbc03ba404ddd31e
321654081135,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmdsi.inf_amd64_d1cefbdfe4c47805
321657111301,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmdyna.inf_amd64_9ebe4c99d3b5bbcc
321660635161,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmeiger.inf_amd64_4ba3925fa8f25b9b
321663346104,2115,0,1,0,0,1,0,1,/usr/lib/wsl/drivers/mdmelsa.inf_amd64_57bef17817c15bc9
